Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
6800 E Lake Mead Blvd #2121,3 Beds,2 Baths,"1,084 sqft",1992,1 Carport Spaces,Pool,"$139,999",Las Vegas
1312 C St,,,"1,470 sqft",1950,No Info,,"$125,000",Las Vegas
217 N 18th St #B,3 Beds,3 Baths,"1,188 sqft",1984,Open Parking,,"$135,000",Las Vegas
15 Vintage Canyon St,6 Beds,8 Baths,"10,256 sqft ",2006,4 Car Garage,Yes,"$5,375,000",Las Vegas
8706 Bryans Cove Ave,3 Beds,2 Baths,"1,432 sqft",2016,2 Car Garage,Yes,"$596,000",Las Vegas
3488 Twilight Star Dr,3 Beds,3 Baths,"1,408 sqft",1994,1 Car Garage,Pool,"$281,000",Las Vegas
2451 N Rainbow Blvd #2125,3 Beds,2 Baths,"1,237 sqft",1988,No Info,Pool,"$214,900",Las Vegas
4346 Jerdon Ct,6 Beds,5 Baths,"5,918 sqft ",2000,4 Car Garage,Yes,"$1,799,999",Las Vegas
14 Promontory Ridge Dr,6 Beds,11 Baths,"12,345 sqft ",2005,Garage,Yes,"$7,000,000",Las Vegas
4209 Tashmont St,4 Beds,2 Baths,"1,344 sqft",1968,1 Car Garage,Yes,"$399,999",Las Vegas
825 Hedge Way #4,2 Beds,2 Baths,"1,022 sqft",1983,Open Parking,,"$138,000",Las Vegas
3737 Westeros Landing Ave,3 Beds,3 Baths,"1,845 sqft",2015,2 Car Garage,No,"$409,999",Las Vegas
222 Karen Ave #305,1 Bed,2 Baths,814 sqft,2007,Garage,No,"$346,500",Las Vegas
2405 W Serene Ave #201,2 Beds,3 Baths,"1,461 sqft",2007,No Info,No,"$259,900",Las Vegas
4758 Spindleridge Cir,4 Beds,3 Baths,"2,067 sqft",1995,3 Car Garage,No,"$525,000",Las Vegas
1830 N Buffalo Dr #1020,3 Beds,2 Baths,"1,244 sqft",1996,No Info,Pool,"$265,000",Las Vegas
4352 Paramount St,6 Beds,2 Baths,"2,414 sqft",1979,No Info,No,"$349,999",Las Vegas
8729 Echo Grande Dr,3 Beds,2 Baths,"1,676 sqft",2005,2 Car Garage,Pool,"$378,800",Las Vegas
6709 Oveja St,4 Beds,3 Baths,"1,276 sqft",1968,No Info,No,"$299,980",Las Vegas
21 Sunshine Coast Ln,5 Beds,3 Baths,"4,108 sqft",2003,3 Car Garage,Yes,"$879,900",Las Vegas
10916 Cliff Swallow Ave,4 Beds,4 Baths,"3,027 sqft",1999,3 Car Garage,Yes,"$750,000",Las Vegas
1857 Cape Cod Landing Dr,3 Beds,3 Baths,"2,909 sqft",2007,2 Car Garage,No,"$565,000",Las Vegas
9524 Forest Lily Ct,3 Beds,2 Baths,"1,310 sqft",1999,Garage,No,"$374,900",Las Vegas
9 Hawk Ridge Dr,6 Beds,7 Baths,"6,225 sqft ",2009,3 Car Garage,Yes,"$7,000,000",Las Vegas
3040 American River Ln,5 Beds,6 Baths,"5,580 sqft",2001,4 Car Garage,Yes,"$2,750,000",Las Vegas
8313 Donatello Ct,3 Beds,2 Baths,"1,360 sqft",1998,2 Car Garage,No,"$369,000",Las Vegas
7355 Stonecott St,3 Beds,3 Baths,"1,666 sqft",2005,Garage,No,"$395,000",Las Vegas
7608 Symmetry Ct,3 Beds,3 Baths,"2,049 sqft",2006,2 Car Garage,No,"$350,000",Las Vegas
8220 Carmen Blvd,3 Beds,2 Baths,"1,232 sqft",1994,2 Car Garage,No,"$309,000",Las Vegas
231 Angels Trace Ct,3 Beds,3 Baths,"2,733 sqft",2004,3 Car Garage,No,"$799,900",Las Vegas
2296 Crooked Creek Ave,2 Beds,2 Baths,"1,176 sqft",2002,2 Car Garage,No,"$305,000",Las Vegas
7311 Chaparral Cove Ln,3 Beds,3 Baths,"2,958 sqft ",1998,3 Car Garage,Yes,"$775,000",Las Vegas
7636 Via Paseo Ave,4 Beds,3 Baths,"1,752 sqft",1995,2 Car Garage,No,"$395,000",Las Vegas
4025 Foxgrove Dr,4 Beds,2 Baths,"1,519 sqft",1979,Attached Garage,,"$290,000",Las Vegas
5418 Nestled Moon Ct,4 Beds,2 Baths,"2,306 sqft",2002,3 Car Garage,Yes,"$505,000",Las Vegas
10427 Highlands River St,3 Beds,2 Baths,"1,359 sqft",2007,1 Car Garage,No,"$320,000",Las Vegas
4041 Acapulco Ave,3 Beds,2 Baths,"2,172 sqft",1969,Garage,Yes,"$389,999",Las Vegas
5453 Olympic Spirit Ln,3 Beds,2 Baths,"1,595 sqft",1994,Garage,No,"$389,000",Las Vegas
3260 Bellavista Ln,2 Beds,2 Baths,"1,228 sqft",1988,3 Carport Spaces,Pool,"$179,000",Las Vegas
4542 Lime Straight Dr,4 Beds,3 Baths,"1,762 sqft",2013,2 Car Garage,No,"$320,000",Las Vegas
1391 Di Blasi Dr #103,2 Beds,2 Baths,"1,262 sqft",1988,No Info,Pool,"$215,900",Las Vegas
7957 Howard Dade Ave,3 Beds,3 Baths,"1,776 sqft",1995,2 Car Garage,No,"$374,950",Las Vegas
209 Princeton St,3 Beds,2 Baths,"1,040 sqft",1959,Open Parking,Yes,"$249,500",Las Vegas
2857 Middle Earth St,5 Beds,5 Baths,"3,792 sqft",2001,3 Car Garage,Yes,"$1,280,000",Las Vegas
9590 W Meridian Park Ave,5 Beds,3 Baths,"2,447 sqft",2001,2 Car Garage,No,"$453,500",Las Vegas
7379 Amigo St,3 Beds,2 Baths,"1,930 sqft",1996,2 Car Garage,Yes,"$485,000",Las Vegas
10001 Peace Way #2358,2 Beds,2 Baths,"1,190 sqft",2003,1 Car Garage,Pool,"$265,888",Las Vegas
5125 W Reno Ave #1079,3 Beds,3 Baths,"1,567 sqft",1993,2 Car Garage,Pool,"$324,900",Las Vegas
10200 Crescent Mesa Ln,5 Beds,6 Baths,"4,699 sqft",2004,Garage,Yes,"$1,495,000",Las Vegas
4600 University Center Dr #112,1 Bed,1 Bath,416 sqft,1977,No Info,Pool,"$94,900",Las Vegas
2024 Waterbury Ln,3 Beds,3 Baths,"2,544 sqft",1994,3 Car Garage,No,"$549,990",Las Vegas
8220 Desert Beach Dr,4 Beds,2 Baths,"2,082 sqft",1993,3 Car Garage,No,"$499,000",Las Vegas
3559 Taos Ln,4 Beds,3 Baths,"2,128 sqft ",1977,2 Car Garage,Yes,"$459,900",Las Vegas
1216 Francis Ave,3 Beds,2 Baths,"1,404 sqft",1944,No Info,No,"$359,999",Las Vegas
6447 W Quail Ave,5 Beds,4 Baths,"4,344 sqft ",2013,3 Car Garage,Yes,"$1,659,888",Las Vegas
7396 Gomer Rd,4 Beds,4 Baths,"4,606 sqft ",2019,4 Car Garage,Yes,"$1,600,000",Las Vegas
26 E Serene Ave #419,2 Beds,2 Baths,"1,184 sqft",2006,No Info,Pool,"$324,000",Las Vegas
3701 Snorkel Cir #B,2 Beds,2 Baths,912 sqft,1984,Open Parking,Pool,"$124,800",Las Vegas
7385 Manse Ranch Ave,4 Beds,3 Baths,"2,519 sqft",2014,3 Car Garage,Yes,"$649,999",Las Vegas
4230 Ripple River Ave,4 Beds,2 Baths,"1,424 sqft",1996,2 Car Garage,No,"$325,000",Las Vegas
5217 Sandstone Dr,4 Beds,3 Baths,"1,232 sqft",1990,No Info,No,"$330,000",Las Vegas
4809 Randall Dr,4 Beds,3 Baths,"1,781 sqft",1962,Open Parking,Yes,"$330,000",Las Vegas
7116 Junction Village Ave,3 Beds,3 Baths,"1,565 sqft",1995,2 Car Garage,No,"$355,000",Las Vegas
127 E Nola Stream Ct,5 Beds,3 Baths,"2,946 sqft",2018,2 Car Garage,No,"$575,000",Las Vegas
9333 Dry Dock Dr,3 Beds,3 Baths,"2,123 sqft",1988,2 Car Garage,Yes,"$475,000",Las Vegas
Plan 2665 in Sterling Falls by D.R. Horton - Las Vegas,5 Beds,3 Baths,"2,665 sqft",2021,No Info,No,"$477,990+",Las Vegas
3545 Diamond Belle Ct,3 Beds,3 Baths,"1,612 sqft",2004,1 Car Garage,No,"$345,000",Las Vegas
4877 San Sebastian Ave,3 Beds,2 Baths,"1,687 sqft",1969,2 Car Garage,Yes,"$345,000",Las Vegas
10846 Marandola St,4 Beds,4 Baths,"3,178 sqft",2002,3 Car Garage,Yes,"$725,000",Las Vegas
7109 Eyebright St,3 Beds,2 Baths,"1,602 sqft",2000,2 Car Garage,No,"$409,999",Las Vegas
9315 W Rochelle Ave,3 Beds,2 Baths,"1,254 sqft",1998,2 Car Garage,No,"$345,000",Las Vegas
Hibiscus Plan in Seasons at Valmont by Richmond American Homes,4 Beds,3 Baths,"1,913 sqft",2021,No Info,No,"$402,950+",Las Vegas
9601 Orient Express Ct,6 Beds,9 Baths,"13,388 sqft",2002,Garage,Yes,"$4,250,000",Las Vegas
5366 Ravendale Cir,3 Beds,2 Baths,"2,141 sqft",1977,2 Car Garage,No,"$365,000",Las Vegas
1041 Nevada Sky St,3 Beds,2 Baths,"1,320 sqft",1996,2 Car Garage,Pool,"$280,000",Las Vegas
743 Porto Mio Way,3 Beds,3 Baths,"2,693 sqft",2014,Garage,No,"$1,250,000",Las Vegas
10111 Deep Glen St,4 Beds,3 Baths,"1,883 sqft",2006,2 Car Garage,No,"$394,900",Las Vegas
3375 E Tompkins Ave #145,2 Beds,2 Baths,976 sqft,1987,No Info,Pool,"$195,000",Las Vegas
7736 Houston Peak St,4 Beds,3 Baths,"2,133 sqft",2012,2 Car Garage,No,"$364,900",Las Vegas
348 Hanbury Manor Ln,3 Beds,3 Baths,"2,817 sqft",2008,2 Car Garage,No,"$560,000",Las Vegas
7161 Windy Peak Ct,3 Beds,3 Baths,"3,034 sqft",2004,2 Car Garage,No,"$675,000",Las Vegas
Somerset Plan in Stone Creek at Tule Springs : Crossings by Lennar,4 Beds,3 Baths,"1,978 sqft",2021,No Info,,"$373,990+",Las Vegas
4461 Avondale Ave,3 Beds,2 Baths,"1,640 sqft",1962,No Info,No,"$335,000",Las Vegas
7437 Rainford St,4 Beds,4 Baths,"2,517 sqft",2015,2 Car Garage,Yes,"$529,900",Las Vegas
7001 Coldwater Dr,7 Beds,6 Baths,"4,285 sqft",2005,5 Car Garage,Yes,"$1,100,000",Las Vegas
4998 Mascaro Dr,3 Beds,2 Baths,"1,225 sqft",2002,2 Car Garage,No,"$295,000",Las Vegas
5109 Yellow Dawn Ct,4 Beds,3 Baths,"1,969 sqft",1998,2 Car Garage,Yes,"$440,000",Las Vegas
6660 Palmyra Ave,4 Beds,4 Baths,"3,417 sqft ",1990,3 Car Garage,Yes,"$825,000",Las Vegas
871 Celebration Dr,3 Beds,3 Baths,"1,598 sqft",1990,2 Car Garage,No,"$385,000",Las Vegas
16 Vintage Valley Dr,6 Beds,8 Baths,"11,610 sqft ",2006,4 Car Garage,Yes,"$6,995,000",Las Vegas
8748 Evan Lilas St,5 Beds,3 Baths,"2,242 sqft",2006,2 Car Garage,No,"$399,900",Las Vegas
5252 Saranac Rd,4 Beds,2 Baths,"2,403 sqft",1993,3 Car Garage,Yes,"$500,000",Las Vegas
1255 Ponce De Leon Ave,4 Beds,2 Baths,"2,033 sqft",1990,3 Car Garage,Yes,"$479,000",Las Vegas
704 Kasper Ave,4 Beds,2 Baths,"1,144 sqft",1960,1 Carport Spaces,No,"$279,995",Las Vegas
5156 Scenic Ridge Dr,8 Beds,10 Baths,"10,633 sqft ",2007,4 Car Garage,Yes,"$5,477,777",Las Vegas
2730 Grande Valley Dr,3 Beds,2 Baths,"1,723 sqft",2001,2 Car Garage,Yes,"$625,000",Las Vegas
9411 Leadbrick St,5 Beds,5 Baths,"4,964 sqft ",2003,3 Car Garage,Yes,"$750,000",Las Vegas
3745 Budenny Dr,2 Beds,2 Baths,"1,570 sqft",2013,2 Car Garage,No,"$410,000",Las Vegas
3795 Ruskin St,3 Beds,2 Baths,"2,234 sqft",1994,3 Car Garage,No,"$500,000",Las Vegas
1014 Norman Ave,3 Beds,2 Baths,"1,506 sqft",1942,No Info,Yes,"$389,900",Las Vegas
10499 Holiday Park Ave,3 Beds,2 Baths,"1,475 sqft",2003,2 Car Garage,Pool,"$447,500",Las Vegas
2113 Alhambra Cir,4 Beds,3 Baths,"2,089 sqft",1963,No Info,Yes,"$599,900",Las Vegas
750 S Royal Crest Cir #352,3 Beds,2 Baths,"1,549 sqft",1976,No Info,No,"$177,000",Las Vegas
Address Not Disclosed,3 Beds,3 Baths,"1,686 sqft ",1970,Garage,Yes,"$380,000",Las Vegas
10044 Yellow Canary Ave,4 Beds,3 Baths,"2,147 sqft",1997,2 Car Garage,Yes,"$499,900",Las Vegas
5318 Via De Palma Dr,4 Beds,2 Baths,"1,856 sqft",1971,2 Car Garage,Yes,"$390,000",Las Vegas
3375 Wasatch Cedars St,3 Beds,2 Baths,"1,308 sqft",2005,2 Car Garage,No,"$310,000",Las Vegas
1624 Palm St #69,2 Beds,1 Bath,,2020,None,,"$54,900",Las Vegas
8444 Insignia Ave #103,2 Beds,3 Baths,"1,089 sqft",2007,2 Car Garage,Pool,"$269,000",Las Vegas
9660 W Ann Rd,4 Beds,2 Baths,"2,032 sqft ",1979,4 Car Garage,Yes,"$699,000",Las Vegas
7936 Indian Cloud Ave,4 Beds,3 Baths,"2,806 sqft",1998,3 Car Garage,Yes,"$669,000",Las Vegas
3965 Weybridge Dr,3 Beds,3 Baths,"1,899 sqft",1985,2 Car Garage,Pool,"$259,000",Las Vegas
2409 Indigo Valley St,2 Beds,2 Baths,"1,360 sqft",1995,2 Car Garage,No,"$399,900",Las Vegas
10211 Eden Falls Ln,5 Beds,3 Baths,"2,210 sqft",2001,2 Car Garage,No,"$480,000",Las Vegas
Alder Plan in Seasons at Valmont by Richmond American Homes,3 Beds,3 Baths,"1,478 sqft",2021,No Info,No,"$370,950+",Las Vegas
9000 S Las Vegas Blvd #2046,1 Bed,1 Bath,853 sqft,1996,1 Carport Spaces,Pool,"$205,000",Las Vegas
920 Country Back Rd,4 Beds,3 Baths,"2,037 sqft",1998,2 Car Garage,No,"$360,000",Las Vegas
5583 Amasa Rd,2 Beds,2 Baths,"1,910 sqft",1982,Open Parking,Pool,"$250,000",Las Vegas
5350 Silvermist Ct #104,2 Beds,2 Baths,960 sqft,1990,1 Carport Spaces,Pool,"$175,000",Las Vegas
5404 Painted Sunrise Dr,5 Beds,3 Baths,"3,135 sqft",1988,3 Car Garage,Yes,"$649,999",Las Vegas
9384 Sienna Canyon St,6 Beds,4 Baths,"4,982 sqft",1998,4 Car Garage,Yes,"$999,990",Las Vegas
3020 La Canada St,2 Beds,1 Bath,875 sqft,1962,No Info,No,"$240,000",Las Vegas
1660 Vegas Valley Dr,4 Beds,2 Baths,"1,359 sqft",1961,1 Carport Spaces,No,"$339,999",Las Vegas
15 Night Song Way,3 Beds,4 Baths,"5,041 sqft ",2020,3 Car Garage,Yes,"$4,999,000",Las Vegas
3207 Mystic Ridge Ct,2 Beds,2 Baths,"1,464 sqft",1998,Garage,,"$295,000",Las Vegas
10445 Coyote Cub Ave,3 Beds,3 Baths,"1,380 sqft",2004,1 Car Garage,No,"$322,000",Las Vegas
3151 Soaring Gulls Dr #2061,3 Beds,2 Baths,"1,109 sqft ",1989,1 Carport Spaces,Pool,"$209,000",Las Vegas
7422 Atacama Ave,3 Beds,2 Baths,"1,615 sqft",2007,2 Car Garage,No,"$410,000",Las Vegas
8916 Signal Terrace Dr,3 Beds,2 Baths,"2,115 sqft",1989,2 Car Garage,No,"$645,000",Las Vegas
6304 Hobart Ave,3 Beds,2 Baths,"1,180 sqft",1964,2 Car Garage,No,"$299,999",Las Vegas
3930 Placita Del Rico,4 Beds,3 Baths,"4,197 sqft ",1988,3 Car Garage,Yes,"$695,000",Las Vegas
4552 Grey Spencer Dr,3 Beds,3 Baths,"3,651 sqft",2006,3 Car Garage,No,"$830,000",Las Vegas
4566 Lone Mesa Dr,4 Beds,3 Baths,"1,924 sqft",1997,2 Car Garage,No,"$419,999",Las Vegas
10540 Eagle Nest St,5 Beds,5 Baths,"3,885 sqft",2001,Garage,Yes,"$699,999",Las Vegas
1185 Antoinette St,4 Beds,3 Baths,"1,915 sqft",2000,2 Car Garage,Yes,"$469,000",Las Vegas
5585 N Campbell Rd,4 Beds,3 Baths,"2,929 sqft ",1996,3 Car Garage,No,"$750,000",Las Vegas
936 White Feather Ln,5 Beds,4 Baths,"3,540 sqft",2005,3 Car Garage,Yes,"$950,000",Las Vegas
6430 W Camero Ave,5 Beds,4 Baths,"2,900 sqft",2012,Garage,No,"$550,000",Las Vegas
2540 Red Arrow Dr,6 Beds,8 Baths,"10,780 sqft",2005,Garage,Yes,"$5,399,999",Las Vegas
9767 Cadence Creek Ct,5 Beds,3 Baths,"4,027 sqft",2016,3 Car Garage,No,"$639,900",Las Vegas
1644 Saintsbury Dr,4 Beds,4 Baths,"3,397 sqft ",2000,2 Car Garage,Yes,"$1,480,000",Las Vegas
7787 Minas Ridge Dr,4 Beds,3 Baths,"2,615 sqft",2014,2 Car Garage,No,"$474,900",Las Vegas
4747 Nara Vista Way #202,2 Beds,2 Baths,884 sqft,1988,Open Parking,Pool,"$175,000",Las Vegas
7622 Isley Ave,3 Beds,3 Baths,"1,574 sqft",1990,2 Car Garage,No,"$363,000",Las Vegas
3647 Katmai Dr,2 Beds,2 Baths,"1,440 sqft",1978,3 Carport Spaces,Pool,"$185,000",Las Vegas
8630 Livermore Valley Ave,3 Beds,2 Baths,"1,422 sqft",2006,Garage,No,"$399,900",Las Vegas
1717 S 16th St,3 Beds,3 Baths,"2,893 sqft",1960,2 Carport Spaces,Yes,"$625,000",Las Vegas
479 Newberry Springs Dr,4 Beds,3 Baths,"2,405 sqft",2006,2 Car Garage,No,"$519,990",Las Vegas
9326 Sailing Water Ave,3 Beds,2 Baths,"1,110 sqft",1998,2 Car Garage,No,"$335,000",Las Vegas
213 Royal Aberdeen Way,6 Beds,7 Baths,"6,237 sqft ",2002,4 Car Garage,Yes,"$1,800,000",Las Vegas
161 Nene Ct,4 Beds,4 Baths,"2,481 sqft",1999,3 Car Garage,No,"$599,900",Las Vegas
8037 Mohican Canyon St,4 Beds,3 Baths,"2,435 sqft",2004,3 Car Garage,Yes,"$579,000",Las Vegas
1729 Jupiter Ct #D,2 Beds,2 Baths,980 sqft,1979,1 Carport Spaces,,"$188,888",Las Vegas
9829 Peaceful Bend Ct,6 Beds,5 Baths,"3,952 sqft",2018,3 Car Garage,No,"$668,888",Las Vegas
4377 Velvet Ridge Ct,3 Beds,3 Baths,"2,504 sqft ",2018,3 Car Garage,Yes,"$899,900",Las Vegas
7625 Butterscotch Cir,3 Beds,2 Baths,"2,180 sqft ",1993,3 Car Garage,No,"$480,000",Las Vegas
2264 Tomlinson Ln,3 Beds,2 Baths,"1,344 sqft",1978,No Info,,"$217,500",Las Vegas
3029 Nutwood St,4 Beds,2 Baths,"1,918 sqft",1989,2 Car Garage,No,"$398,888",Las Vegas
211 E Flamingo Rd #811,1 Bed,1 Bath,941 sqft,2006,No Info,No,"$149,000",Las Vegas
2745 Lodestone Dr,2 Beds,2 Baths,"1,179 sqft",1987,2 Car Garage,Pool,"$269,900",Las Vegas
7308 Covington Gardens St,4 Beds,3 Baths,"3,082 sqft ",2005,3 Car Garage,Yes,"$740,000",Las Vegas
10120 Ruggles Mansion Ave,2 Beds,2 Baths,"1,100 sqft",2011,Garage,No,"$310,000",Las Vegas
6558 Golden Bit Ave,5 Beds,4 Baths,"4,064 sqft ",2003,3 Car Garage,Yes,"$780,000",Las Vegas
701 Harvest Run Dr #103,2 Beds,2 Baths,"1,168 sqft",1996,1 Carport Spaces,,"$235,000",Las Vegas
8824 Traveling Breeze Ave #101,2 Beds,2 Baths,"1,118 sqft",2005,1 Car Garage,Pool,"$286,000",Las Vegas
2213 Isabelle Ave,4 Beds,4 Baths,"2,319 sqft",1955,No Info,Yes,"$280,000",Las Vegas
8825 W La Madre Way,9 Beds,8 Baths,"8,128 sqft ",1988,4 Car Garage,Yes,"$1,895,000",Las Vegas
10478 Beautiful Fruit St,3 Beds,3 Baths,"1,230 sqft",2004,1 Car Garage,No,"$320,000",Las Vegas
9980 W La Mancha Ave,3 Beds,3 Baths,"2,708 sqft ",1989,Garage,No,"$645,000",Las Vegas
7391 Flying Pegasus Ct,5 Beds,5 Baths,"4,861 sqft ",2007,3 Car Garage,Yes,"$1,025,000",Las Vegas
7598 Kenwood Hills Ct,3 Beds,3 Baths,"2,625 sqft",2004,3 Car Garage,Yes,"$630,000",Las Vegas
6528 Old Oxford Ave,2 Beds,2 Baths,"1,115 sqft",1989,2 Car Garage,No,"$269,900",Las Vegas
356 E Desert Inn Rd #116,2 Beds,2 Baths,"1,080 sqft",1963,1 Carport Spaces,Pool,"$189,000",Las Vegas
4602 Inland Ct,4 Beds,3 Baths,"1,906 sqft",1973,2 Car Garage,No,"$399,000",Las Vegas
6933 E Bonanza Rd,5 Beds,7 Baths,"5,344 sqft ",1996,3 Car Garage,No,"$850,000",Las Vegas
10231 Lavender Mist Ct,4 Beds,3 Baths,"1,520 sqft",2001,Garage,No,"$413,300",Las Vegas
753 Agate Hills St,4 Beds,3 Baths,"2,835 sqft",2021,3 Car Garage,No,"$867,724",Las Vegas
9784 Newport Coast Cir,6 Beds,5 Baths,"4,363 sqft",2003,4 Car Garage,Yes,"$1,249,799",Las Vegas
6109 Starlight Dr,2 Beds,2 Baths,"1,552 sqft",1995,Garage,No,"$649,000",Las Vegas
3085 Casey Dr #103,2 Beds,2 Baths,987 sqft,1995,No Info,Pool,"$174,500",Las Vegas
6985 Stargazer Ridge Ct,5 Beds,6 Baths,"5,347 sqft",2021,4 Car Garage,Yes,"$2,499,000",Las Vegas
2025 Griffith Ave,3 Beds,2 Baths,"1,334 sqft",1953,1 Car Garage,No,"$349,900",Las Vegas
8921 Jaquita Ave,2 Beds,3 Baths,"1,353 sqft",2006,2 Car Garage,No,"$309,999",Las Vegas
5870 Westwind Rd,4 Beds,7 Baths,"4,997 sqft ",2020,3 Car Garage,Yes,"$2,750,000",Las Vegas
10755 Iona Island Ave,4 Beds,3 Baths,"2,032 sqft",2007,2 Car Garage,No,"$398,888",Las Vegas
10999 Pumpkin Ridge Ave,3 Beds,2 Baths,"1,505 sqft",2001,2 Car Garage,No,"$435,000",Las Vegas
9837 Aspen Grove Pl,3 Beds,2 Baths,"1,295 sqft",1996,2 Car Garage,No,"$374,900",Las Vegas
5975 N Campbell Rd,4 Beds,4 Baths,"4,104 sqft ",2003,6 Car Garage,Yes,"$1,499,000",Las Vegas
11959 Camden Brook St,3 Beds,3 Baths,"1,354 sqft",2006,2 Car Garage,No,"$334,999",Las Vegas
1900 Klamath Falls Way,3 Beds,2 Baths,"1,322 sqft",1994,2 Car Garage,No,"$335,000",Las Vegas
7250 Mountain Moss Dr,4 Beds,2 Baths,"1,948 sqft",1980,2 Car Garage,No,"$375,000",Las Vegas
8708 Harvest Valley Ave,4 Beds,3 Baths,"1,909 sqft",1998,1 Car Garage,Yes,"$430,000",Las Vegas
5213 Wapiti Point Ct,3 Beds,3 Baths,"1,969 sqft",1998,2 Car Garage,No,"$399,900",Las Vegas
3853 Pecan Ln,2 Beds,2 Baths,900 sqft,1979,No Info,No,"$155,000",Las Vegas
5616 Calais Ct,2 Beds,2 Baths,"1,089 sqft",1994,1 Car Garage,Pool,"$235,000",Las Vegas
7759 Cape Cod Bay Ct,5 Beds,4 Baths,"2,496 sqft",2014,2 Car Garage,No,"$465,000",Las Vegas
10402 Glowing Cove Ave,3 Beds,2 Baths,"1,384 sqft",2003,2 Car Garage,No,"$358,800",Las Vegas
2505 Laurie Dr,6 Beds,5 Baths,"4,740 sqft ",1962,2 Car Garage,Yes,"$889,900",Las Vegas
5708 Paseo Recallo Ct,6 Beds,5 Baths,"4,035 sqft",1988,2 Car Garage,Yes,"$825,000",Las Vegas
3773 Bossa Nova Dr,2 Beds,2 Baths,962 sqft,1995,2 Car Garage,No,"$319,900",Las Vegas
1361 E University Ave #105,1 Bed,1 Bath,500 sqft,1985,No Info,Pool,"$87,000",Las Vegas
2838 Geary Pl #4017,1 Bed,1 Bath,869 sqft,1974,Open Parking,Pool,"$165,000",Las Vegas
4445 Shalimar Ave,3 Beds,2 Baths,"1,590 sqft",1982,2 Car Garage,,"$270,000",Las Vegas
10500 Seasonable Dr,3 Beds,3 Baths,"2,201 sqft",2014,2 Car Garage,No,"$485,000",Las Vegas
7709 Peacock Ave,3 Beds,2 Baths,"1,620 sqft",1977,2 Car Garage,No,"$370,000",Las Vegas
829 E Oakey Blvd,4 Beds,2 Baths,"2,140 sqft",1958,No Info,Yes,"$459,999",Las Vegas
212 W Chicago Ave,3 Beds,2 Baths,"1,120 sqft",1945,No Info,No,"$220,000",Las Vegas
4960 Spanish Vista Ln,4 Beds,4 Baths,"4,292 sqft",1995,3 Car Garage,Yes,"$1,499,888",Las Vegas
5320 Portavilla Ct #101,2 Beds,2 Baths,970 sqft,2001,No Info,Pool,"$179,900",Las Vegas
5383 Mountain Vista St #5,3 Beds,3 Baths,"1,448 sqft",1981,2 Car Garage,Pool,"$189,900",Las Vegas
11846 Principi Ct,3 Beds,2 Baths,"1,106 sqft",2003,2 Car Garage,No,"$336,000",Las Vegas
2861 Elk Canyon Ct,5 Beds,6 Baths,"4,590 sqft",2007,Garage,Yes,"$1,349,000",Las Vegas
10958 Porto Foxi St,3 Beds,2 Baths,"1,467 sqft",2002,2 Car Garage,No,"$439,997",Las Vegas
3918 Meridian Point Ct,4 Beds,4 Baths,"3,473 sqft ",1999,3 Car Garage,Yes,"$1,038,000",Las Vegas
7115 N Grand Canyon Dr,4 Beds,3 Baths,"3,608 sqft ",2016,4 Car Garage,Yes,"$1,725,000",Las Vegas
7400 W Flamingo Rd #1081,2 Beds,1 Bath,917 sqft,1995,1 Carport Spaces,Pool,"$210,000",Las Vegas
11648 Bearpaw Ave,3 Beds,3 Baths,"1,542 sqft",2021,2 Car Garage,,"$497,000",Las Vegas
430 Los Feliz St,4 Beds,5 Baths,"4,249 sqft",1980,3 Car Garage,Yes,"$875,000",Las Vegas
540 Elm Dr #206,Studio,2 Baths,770 sqft,1985,No Info,Pool,"$135,000",Las Vegas
10997 Tranquil Waters Ct,4 Beds,6 Baths,"5,220 sqft ",2004,3 Car Garage,Yes,"$2,500,000",Las Vegas
10513 Cloud Whisper Dr,3 Beds,3 Baths,"2,518 sqft",2015,2 Car Garage,No,"$660,000",Las Vegas
10340 Blue Ginger Dr,3 Beds,3 Baths,"1,750 sqft",2007,2 Car Garage,No,"$480,000",Las Vegas
10369 Adrianna Ave,3 Beds,3 Baths,"1,476 sqft",2005,2 Car Garage,No,"$334,888",Las Vegas
5700 Majestic Tide Ave,4 Beds,3 Baths,"2,371 sqft",2001,3 Car Garage,Yes,"$510,000",Las Vegas
846 Pescados Dr,4 Beds,3 Baths,"2,172 sqft",1983,2 Car Garage,Yes,"$449,000",Las Vegas
7559 Durham Hall Ave #101,2 Beds,2 Baths,992 sqft,1998,1 Car Garage,,"$234,900",Las Vegas
3834 Terrazzo Ave,2 Beds,3 Baths,"1,178 sqft",1986,No Info,,"$129,000",Las Vegas
9256 Spruce Mountain Way,4 Beds,3 Baths,"2,441 sqft",1991,3 Car Garage,Yes,"$595,999",Las Vegas
1546 Shady Elm St,4 Beds,3 Baths,"2,570 sqft",2001,2 Car Garage,Yes,"$685,000",Las Vegas
460 Probst,5 Beds,6 Baths,"6,738 sqft ",1994,4 Car Garage,Yes,"$3,999,999",Las Vegas
28 Olympia Chase Dr,6 Beds,6 Baths,"6,250 sqft ",2015,4 Car Garage,Yes,"$3,400,000",Las Vegas
10313 Snyder Ave,2 Beds,2 Baths,"1,664 sqft",1996,2 Car Garage,,"$424,900",Las Vegas
